map_index,map_role,status,unmixed_residual_l2,mixed_step_l2,actual_next_step_l2,density_candidate,closure_checks_passed,next_density_source,failure_reason,n_in_sha256,n_in_electron_count,n_out_sha256,n_out_electron_count,n_next_sha256,n_next_electron_count,target_states,max_input_h_residual_ha,max_gram_norm,potential_sha256,potential_norm,potential_change_norm,probe_action_sha256,probe_action_norm,internal_energy_ha,entropy_dimensionless,entropy_energy_ha,free_energy_ha,free_energy_arithmetic_error_ha,real_electron_count,orbital_electron_count,pauli_density_relative_l2,max_self_density_h_residual_ha,max_self_rayleigh_residual_ha,mu_ha,electron_residual,electrons_per_k_unweighted,electrons_per_k_weighted,occupation_minimum,occupation_maximum,numerical_plateau,mu_selection_rule,highest_two,iterations,occupation_stationarity_max_abs_ha,magnetization_integral,energy_terms_ha,band_status,band_max_top_occupation,rayleigh_occupation_max_difference
44,iteration,CONTINUE,0.01814834935713702,0.0018148349357137421,0.0018148349357137421,False,False,linear_mixing,,c1230a77247e5fc74e65a52757a0fa2a7d01b1d7e3b5ac4144ddb3fe5279338f,10.000000000000018,e44fc0ac8bc472d846da09e91c13a79adcbef2682d2ac1eec4e0809ccece2b38,10.000000000000018,d0cd6a774880f4edb5f7ddd4354a8dba29a4a6d420ebb409161071d8d8474a6b,10.00000000000002,24,9.598667063369443e-11,3.0732197747912594e-14,204c705d7a4874f0b561eb1e9ff9781905a32754f99145b2813089395c020d3a,90.24402517216834,0.21232639320837599,46e97053a7179b2c321036c30202e07c8158f7af3e22839f2c2593210176039b,9.706990648819442,-57.32592745918677,1.6233971981224284e-34,-1.6233971981224286e-37,-57.32592745918677,1.6233971981224286e-37,10.000000000000018,10.000000000000023,6.295805708146714e-14,0.014277140102386995,0.004827561741440711,-0.08048186393014593,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",3.365467627765785e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[3.3654676277671245e-142,3.365467627765785e-142],[1.7895637551561931e-109,1.7895521657822913e-109],[1.7895637551542093e-109,1.789552165782393e-109]]",0,0.0,"[-2.0887268226308e-15,2.2808728608583956e-15,-2.7373599755317482e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.10773570513484,""AtomicNonlocalFR"":-14.225752768039978,""AtomicLocal"":-79.4863069747862,""Hartree"":28.554730820775802,""Xc"":-7.181721790089126}",PASS,1.7895637551561931e-109,3.2429177094572635e-38
45,iteration,CONTINUE,0.016368526563757514,0.0016368526563757904,0.0016368526563757904,False,False,linear_mixing,,d0cd6a774880f4edb5f7ddd4354a8dba29a4a6d420ebb409161071d8d8474a6b,10.00000000000002,a0f724a227e54dfea41dddfe746aafdbd8cfee858b71247ecd424a46d8c655f5,10.000000000000014,9362cc65aa7f556fa810e831190b2baeae3076a047ec4561eda315d352a410ac,10.00000000000002,24,9.038562671477075e-11,3.3952818910212174e-14,d3518271c1620b6ea5b942044a8095461cd6652ddd1ed119351dac5d37944bc9,90.2096150388524,0.2032408113141595,00a929d31a4d8a861cba40700d60c663e912313e3d8569cebdc72e7818035d92,9.70712222651607,-57.32594079360031,1.641483843286548e-34,-1.641483843286548e-37,-57.32594079360031,1.641483843286548e-37,10.000000000000014,10.000000000000016,6.943655428647228e-14,0.012101975483833112,0.004512995469072152,-0.08030671130961146,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",3.978454132360786e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[3.9784541323657616e-142,3.978454132360786e-142],[1.8487554921143464e-109,1.8487432918990776e-109],[1.848755492116816e-109,1.8487432918984473e-109]]",0,0.0,"[4.183342329153114e-15,-5.343763201955047e-15,1.0711210191645826e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.103062999750748,""AtomicNonlocalFR"":-14.224060260879657,""AtomicLocal"":-79.47833138488706,""Hartree"":28.549014458774856,""Xc"":-7.1810141541771015}",PASS,1.848755492116816e-109,8.768196774159889e-38
46,iteration,CONTINUE,0.014768222893441726,0.0014768222893442352,0.0014768222893442352,False,False,linear_mixing,,9362cc65aa7f556fa810e831190b2baeae3076a047ec4561eda315d352a410ac,10.00000000000002,9357f896c99ef5e975a82fced570b34b4eb1f9c8946596c424f191209d0a66b4,10.000000000000004,8b536864f17834d6add47ff397606fdd46b8da67a4261a555c00e08eb58f355a,10.000000000000016,24,9.53563017171589e-11,2.619883319013854e-14,8a57806a68ac59fc0a1ff1e03cc4913237b7e5ad4fe065f8929779c4f74b705e,90.18076423265376,0.19420153833402304,5e9fdc788b9cb425782d261c49129d9c47e585af67b1a330b706b2bd97dcc86a,9.707242759760527,-57.325950969474206,1.6501041724847285e-34,-1.6501041724847284e-37,-57.325950969474206,1.6501041724847284e-37,10.000000000000004,10.000000000000004,5.099965441739493e-14,0.010255835380416233,0.004277565417849249,-0.08015628710162316,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",4.630981527646426e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[4.630981527653533e-142,4.630981527646426e-142],[1.8903845352752e-109,1.8903718689387137e-109],[1.8903845352759522e-109,1.8903718689387137e-109]]",0,0.0,"[-2.3299691005010565e-15,-4.1268138801852654e-16,-4.029237474266825e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.099077308182963,""AtomicNonlocalFR"":-14.222613087733876,""AtomicLocal"":-79.47154099888641,""Hartree"":28.54415065861025,""Xc"":-7.1804123974650365}",PASS,1.8903845352759522e-109,1.2835877033581667e-37
47,iteration,CONTINUE,0.013327993471518475,0.0013327993471518819,0.0013327993471518819,False,False,linear_mixing,,8b536864f17834d6add47ff397606fdd46b8da67a4261a555c00e08eb58f355a,10.000000000000016,78eff4277b16a0097474292c5bffed0d66d7e82451c4f47347e6c4fec804c90c,10.000000000000007,d6707fb2c319755ac4b3a16fd63a497f6203e5e0376cb6983d9e4d2ae9e085af,10.000000000000018,24,8.669243089595384e-11,2.7361822813907804e-14,83419f7106d986a6cf0be8102810ac5bce8dad7cf0f00309bbf6e23ece9611f7,90.15661046321817,0.1852049688133818,23f499d57c7f2b0d2412b679be7da0ea5356cd03bf75a907a97ea454f8e5b82a,9.707353430290688,-57.32595877799415,1.65114495291712e-34,-1.65114495291712e-37,-57.32595877799415,1.65114495291712e-37,10.000000000000007,10.000000000000009,5.90943692604511e-14,0.008689244276831952,0.003950576254215883,-0.08002685849319535,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",5.315932837733555e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[5.31593283773839e-142,5.315932837733555e-142],[1.9170246561609561e-109,1.917011652287122e-109],[1.9170246561592125e-109,1.917011652285433e-109]]",0,0.0,"[-2.3425997571983115e-15,2.2093421988053957e-15,1.1184233623457622e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.09567753270347,""AtomicNonlocalFR"":-14.221375661774493,""AtomicLocal"":-79.46575995523973,""Hartree"":28.540012515134308,""Xc"":-7.179900756635602}",PASS,1.9170246561609561e-109,1.5730892365860417e-37
48,iteration,CONTINUE,0.012030801138443967,0.0012030801138444155,0.0012030801138444155,False,False,linear_mixing,,d6707fb2c319755ac4b3a16fd63a497f6203e5e0376cb6983d9e4d2ae9e085af,10.000000000000018,4e57636ce6d5d9fc2e05458e8515057a073cf78c0fd4a0009ef0bc471b4f21d2,10.00000000000001,6db16ffc25a70204a95425e362c339c18cbf99d465bf13f3a11c68a045492879,10.000000000000018,24,9.704133653934489e-11,2.980663985222894e-14,5e09d4ab1df2e36b05b4a4d5735178c9f47275d7a0bc2ecc8402717d3fb5202d,90.13642212149557,0.17626296642689007,ae60fae88a34fa984dcf476c97643c8b7124eab9a64570d3d68920e0041ecab6,9.707455248376814,-57.32596480431338,1.6462628236465452e-34,-1.6462628236465451e-37,-57.32596480431338,1.6462628236465451e-37,10.00000000000001,10.00000000000001,1.762687612838768e-13,0.007360142138997714,0.0036990433882632956,-0.07991527680707339,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",6.0258656150541775e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[6.025865615055205e-142,6.0258656150541775e-142],[1.9312157845409114e-109,1.9312025534982334e-109],[1.9312157845428323e-109,1.931202553502295e-109]]",0,0.0,"[-4.591978941908623e-15,-2.2448164188147514e-15,-1.1533751181230269e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.092777481396098,""AtomicNonlocalFR"":-14.220317549407161,""AtomicLocal"":-79.46083853291303,""Hartree"":28.536492063901242,""Xc"":-7.179465815108423}",PASS,1.9312157845428323e-109,1.7691876112721708e-37
49,iteration,CONTINUE,0.010861661623240093,0.001086166162324048,0.001086166162324048,False,False,linear_mixing,,6db16ffc25a70204a95425e362c339c18cbf99d465bf13f3a11c68a045492879,10.000000000000018,94e21c2c865692f3728f083fd57ab8e49b7299a45f4ad301a842013a1a1b8272,10.000000000000012,4b94e96df9486d60d3e33a9f8733a739988f0cb413edbcc9f59167fabf864b6e,10.000000000000016,24,9.990087574223588e-11,2.634224314765626e-14,2f70fb8ad796ce354560d58147afbbd553639df06ae7c11f23c4d6ff232fdcb3,90.1195786404305,0.1673980625286546,83af7b7fb21556942927a5fef8a3c70a5d580a142ddec4815833ea0a1c85d15d,9.707549082344425,-57.32596948257313,1.6368736192424485e-34,-1.6368736192424485e-37,-57.32596948257313,1.6368736192424485e-37,10.000000000000012,10.000000000000014,1.3511209388194938e-13,0.006232773467258838,0.0034630767280760984,-0.0798188834591899,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",6.753304340605726e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[6.753304340625688e-142,6.753304340605726e-142],[1.9353226750564788e-109,1.9353093088409602e-109],[1.9353226750549937e-109,1.9353093088414003e-109]]",0,0.0,"[-1.2295108768326394e-15,-8.542566464741448e-16,7.662524738658418e-16]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.090303664431474,""AtomicNonlocalFR"":-14.219412728630648,""AtomicLocal"":-79.45664925007867,""Hartree"":28.533497436344344,""Xc"":-7.179096152457523}",PASS,1.9353226750564788e-109,1.8916314813578e-37
50,iteration,CONTINUE,0.009807349174280994,0.0009807349174281456,0.0009807349174281456,False,False,linear_mixing,,4b94e96df9486d60d3e33a9f8733a739988f0cb413edbcc9f59167fabf864b6e,10.000000000000016,99062921309dbe88355e911904277462d90fad0d1f9da38ffab321aa12e257b5,10.000000000000012,1070021d0edfe2bcb7d551d98cda88867434192b5e8d094cfe4ed32bbe4a743f,10.000000000000016,24,9.160512141267489e-11,3.081114704421943e-14,bba81e649e1789e7f5476cb2b3502b2df6c08175bea2e780638b01b1e5baaad5,90.1055537945504,0.15864015029029008,78a9a9dfa452ce4619254151877b47a720c6aa887c19fd1c87ff0ccfdd69077d,9.707635683275226,-57.3259731359976,1.6241611725283568e-34,-1.6241611725283569e-37,-57.3259731359976,1.6241611725283569e-37,10.000000000000012,10.000000000000016,1.1987213465796102e-13,0.005276743252780416,0.00324088177174742,-0.07973543150212321,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",7.49098989961069e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[7.490989899623464e-142,7.49098989961069e-142],[1.9314584262671444e-109,1.9314449995874725e-109],[1.931458426266321e-109,1.9314449995874725e-109]]",0,0.0,"[-1.8464428009417196e-15,-4.9279932948235855e-15,1.0362143678917593e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08819341741377,""AtomicNonlocalFR"":-14.218638952560532,""AtomicLocal"":-79.45308354919479,""Hartree"":28.530950447136142,""Xc"":-7.178782046610096}",PASS,1.9314584262671444e-109,1.956646412421327e-37
51,iteration,CONTINUE,0.008856151624083089,0.000885615162408329,0.000885615162408329,False,False,linear_mixing,,1070021d0edfe2bcb7d551d98cda88867434192b5e8d094cfe4ed32bbe4a743f,10.000000000000016,aa6605235db3a2c4ec6d6213af040fd409f7a835d808bed2c579682e66aefc9b,10.000000000000018,011d0589959e020fd9b01786c02e7f87af2bf6379a5a5473f784156255a0d022,10.000000000000016,24,9.928186882146036e-11,2.8780649879242644e-14,f7c62e6618243bf8da11614ee260fe2d472ed4fdb7f20edab0d00ccdb59baf11,90.09390151899493,0.15002358093687299,4cb7a69b1c64dd1b22dc54c2a24912a97245af546dc236f805f57ad57533afbc,9.707715705376483,-57.325976006150995,1.6090971504179748e-34,-1.6090971504179748e-37,-57.325976006150995,1.6090971504179748e-37,10.000000000000018,10.000000000000018,1.1817230355229908e-13,0.004466214564555636,0.0030312429808752256,-0.07966302011025432,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",8.232079355698235e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[8.232079355710869e-142,8.232079355698235e-142],[1.921453879753597e-109,1.9214404517871598e-109],[1.921453879750375e-109,1.9214404517860676e-109]]",0,0.0,"[5.704511693859225e-15,4.172131932055035e-15,3.2977235156337768e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08639330303717,""AtomicNonlocalFR"":-14.217977203722748,""AtomicLocal"":-79.45004897916202,""Hartree"":28.52878454664249,""Xc"":-7.178515220763786}",PASS,1.921453879753597e-109,1.977436635751409e-37
52,iteration,CONTINUE,0.007997665857171122,0.0007997665857171379,0.0007997665857171379,False,False,linear_mixing,,011d0589959e020fd9b01786c02e7f87af2bf6379a5a5473f784156255a0d022,10.000000000000016,83de3fd04d78a4f6ac0a02ffcaff84e543e63ae9b8e2e5dcc6735c46c8fc7a6b,10.000000000000016,bb692c8400a2038ab7604ffb551fbf163e987b0a41441ac17eb92f863238e021,10.000000000000014,24,9.878166447195613e-11,2.8670921043802294e-14,b2396e031b7c710a5c82121cb6863c767ed9c48e4ad5d038dd2ca617c1d9a0f7,90.08424387549503,0.14158441803278,53fc5c928671aacbb4a37111aaf5fc7a66d93b30ebad7a6ce6c213bb26651f73,9.707789722596159,-57.32597827431942,1.5924660742528625e-34,-1.5924660742528626e-37,-57.32597827431942,1.5924660742528626e-37,10.000000000000016,10.000000000000018,1.17387003907615e-13,0.003779226371116049,0.0028332835656043414,-0.0796000398111927,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",8.970294429060785e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[8.970294429068434e-142,8.970294429060785e-142],[1.9068571172488344e-109,1.9068437337093666e-109],[1.9068571172446073e-109,1.9068437337089872e-109]]",0,0.0,"[1.4696624624713244e-15,-5.044383342266574e-15,-4.412914176736343e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08485774940337,""AtomicNonlocalFR"":-14.21741122646361,""AtomicLocal"":-79.44746679906159,""Hartree"":28.5269430821868,""Xc"":-7.178288628202286}",PASS,1.9068571172488344e-109,1.9646625763291884e-37
53,iteration,CONTINUE,0.007222626295295294,0.0007222626295295466,0.0007222626295295466,False,False,linear_mixing,,bb692c8400a2038ab7604ffb551fbf163e987b0a41441ac17eb92f863238e021,10.000000000000014,11a5e73c28af3fbada4d4251fbef4e83cff33f1e067f91eacc980d7f3456a413,10.000000000000012,591a84f2c8f59a9ccd6374237caca0815ba972db715e16b74b1e8af5ea159c45,10.000000000000016,24,9.960558438788213e-11,2.8398580874809817e-14,6aa33cb08c3830166a9fabbb76e7779348558afcc5314114814f10a9e74f1a60,90.07626083852819,0.13335796746968356,a217f0e7217561ab07b02bf625596825db3438dee111d95c09f7b86977797153,9.707858242071799,-57.325980077163706,1.574891716670231e-34,-1.574891716670231e-37,-57.325980077163706,1.574891716670231e-37,10.000000000000012,10.000000000000018,1.979454932395676e-13,0.003480735229781456,0.0026463406422434117,-0.07954512664419577,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",9.700021069359165e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[9.700021069382874e-142,9.700021069359165e-142],[1.888951025855494e-109,1.8889377211039748e-109],[1.8889510258563532e-109,1.8889377211056927e-109]]",0,0.0,"[1.2025617861842278e-15,2.6358100307310537e-15,2.4563426074782676e-16]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.083547889899197,""AtomicNonlocalFR"":-14.216927126550283,""AtomicLocal"":-79.44526994001642,""Hartree"":28.52537782097695,""Xc"":-7.178096269291047}",PASS,1.8889510258563532e-109,1.926867475897007e-37
54,iteration,CONTINUE,0.0065227604224603955,0.0006522760422460537,0.0006522760422460537,False,False,linear_mixing,,591a84f2c8f59a9ccd6374237caca0815ba972db715e16b74b1e8af5ea159c45,10.000000000000016,9fe544ba4129f59a049579b1c671c1a27babcce6c8dc49f3e544a660e6c60272,10.000000000000014,494a1a51c46bac8d2ec9e4d359537e8d927077d98a8b306edb46b5d355a739df,10.000000000000018,24,9.8637545098324e-11,2.724253538455992e-14,826ad1514ad2e410ebc31f46aefa1dcd3a864dba70bc030f38632d8c48e57258,90.06968161979839,0.12537676112577253,d82e5301609f33b7697b3721dc2475545ae387d6bfb496ab8908d7ec8abc6e34,9.707921714967117,-57.32598151820085,1.5568625674425247e-34,-1.5568625674425247e-37,-57.32598151820085,1.5568625674425247e-37,10.000000000000014,10.000000000000016,1.456660839713275e-13,0.00322416217988253,0.0024698839406756133,-0.07949712373985653,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.0416365247496392e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.0416365247511786e-141,1.0416365247496392e-141],[1.8687803613332631e-109,1.8687671603306834e-109],[1.8687803613319352e-109,1.8687671603288244e-109]]",0,0.0,"[-1.6690671518151625e-15,4.3661327840467335e-15,-4.672210867165145e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.082430574493337,""AtomicNonlocalFR"":-14.216513028452713,""AtomicLocal"":-79.4434012709272,""Hartree"":28.52404769464065,""Xc"":-7.177933035772824}",PASS,1.8687803613332631e-109,1.870849692017356e-37
55,iteration,CONTINUE,0.005890666437231739,0.0005890666437231834,0.0005890666437231834,False,False,linear_mixing,,494a1a51c46bac8d2ec9e4d359537e8d927077d98a8b306edb46b5d355a739df,10.000000000000018,cff632301852c8c1e9f443526e2a3f86e4708318a66c4f1610a89ee7c340b0da,10.000000000000004,aa9384fc1db1fceab3438dcb589e0556aef90092dbe685ddd67d5f4de09f457a,10.000000000000016,24,9.867620745174828e-11,2.957547842319376e-14,960ac39d00d6955d1f52a627d4b161ad564b567ec55ca25ed5344083291f4cdd,90.06427729164076,0.1176691035055231,863de747bd1d01462b25643ee337eb82e2f166e3cd9e9090375dee72283abc9b,9.707980545186988,-57.32598267624398,1.5387551063553206e-34,-1.5387551063553207e-37,-57.32598267624398,1.5387551063553207e-37,10.000000000000004,10.0,2.3030283544382934e-13,0.002986187135574687,0.0023034621157763226,-0.07945504907633892,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.1115171666159527e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.1115171666178481e-141,1.1115171666159527e-141],[1.8471825671540225e-109,1.8471694872556214e-109],[1.8471825671542326e-109,1.8471694872561466e-109]]",0,0.0,"[-4.425704195982461e-15,-3.4305484436770763e-15,1.5904422130821145e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08147752731727,""AtomicNonlocalFR"":-14.216158782138887,""AtomicLocal"":-79.44181212307753,""Hartree"":28.52291773214288,""Xc"":-7.177794578305621}",PASS,1.8471825671542326e-109,1.8019814562547004e-37
56,iteration,CONTINUE,0.0053197091423121574,0.0005319709142312251,0.0005319709142312251,False,False,linear_mixing,,aa9384fc1db1fceab3438dcb589e0556aef90092dbe685ddd67d5f4de09f457a,10.000000000000016,891b5bb4945fa7fba4c4a5c4d878890e42daffe0b94d0612a7a2ba0de628a546,9.999999999999996,a00cd12c6093bdd2a9183d9dd6cd746a0eb6519245d9acbfa5ca296ed86ec139,10.000000000000014,24,9.620036318471116e-11,2.925031986109998e-14,e9076c64e3f24da1c6af23fddb6d81f05dfdd71417c9d7d810197f8a524dada1,90.05985450799498,0.11025819096161181,b003642dc800f6739f948ffb2b0ec97b1e459a2a8886c1072254c5355e8818be,9.708035096391795,-57.325983611620565,1.520854313990224e-34,-1.5208543139902239e-37,-57.325983611620565,1.5208543139902239e-37,9.999999999999996,10.0,2.3920302453061535e-13,0.002765394613929347,0.0021466680353697406,-0.07941806838272379,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.1793012716633228e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.1793012716651328e-141,1.1793012716633228e-141],[1.8248187441981943e-109,1.8248057966924528e-109],[1.8248187441993873e-109,1.8248057966934382e-109]]",0,0.0,"[-1.5009495574992535e-15,1.5820352735618388e-15,-1.958901545137735e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08066462852624,""AtomicNonlocalFR"":-14.21585571229921,""AtomicLocal"":-79.44046103415386,""Hartree"":28.521958152198877,""Xc"":-7.177677193710507}",PASS,1.8248187441993873e-109,1.7244776614308578e-37
57,iteration,CONTINUE,0.004803930833956975,0.0004803930833957021,0.0004803930833957021,False,False,linear_mixing,,a00cd12c6093bdd2a9183d9dd6cd746a0eb6519245d9acbfa5ca296ed86ec139,10.000000000000014,37b34eb2ab006d32cae9fd4339d17d1fda202d680c7720457f923ba15b6f0d59,10.000000000000009,27adec13dd32f21e6498b0cf4da50bee359f2349969589ae8e067fccb5578312,10.000000000000014,24,9.109533429914568e-11,2.563485139290747e-14,f620cd4d996701111ce3e80ba0282f4c5461b5c9f43ea3dc19eb6036d864f5a9,90.05625015486338,0.10316174318728691,36d86b9d4ad0a73d5a2638d6899ebf708b78390518a0d683aa25a2cfba260e8b,9.708085697661172,-57.32598437076774,1.5033712853693532e-34,-1.5033712853693533e-37,-57.32598437076774,1.5033712853693533e-37,10.000000000000009,10.00000000000001,1.59329333979775e-13,0.002560515892548684,0.0019991170820292618,-0.07938547233884294,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.244715490193236e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.244715490194085e-141,1.244715490193236e-141],[1.8022026869982018e-109,1.8021898784082061e-109],[1.8022026869971261e-109,1.8021898784068232e-109]]",0,0.0,"[-7.12577231847531e-15,1.9001182954982715e-15,-3.4232164230880665e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.07997130230528,""AtomicNonlocalFR"":-14.215596403929876,""AtomicLocal"":-79.43931267947853,""Hartree"":28.521143591540216,""Xc"":-7.1775777290227305}",PASS,1.8022026869982018e-109,1.641619692998758e-37
58,iteration,CONTINUE,0.0043379746306504265,0.0004337974630650428,0.0004337974630650428,False,False,linear_mixing,,27adec13dd32f21e6498b0cf4da50bee359f2349969589ae8e067fccb5578312,10.000000000000014,fe9a82006308320b2dc4f9a356264e88681af6cc817f86abbdf2789ee345da83,10.000000000000014,60d0181bf572a4e494c1d96ef78ab8d9b9d8926b926abda31ad5cc413f9c7a04,10.000000000000012,24,9.452719717030846e-11,3.1040241112162724e-14,c623f4f45b2c18795cd5a3c3ac27822026855ae1527839fcf63c2cec3289afd8,90.05332678976663,0.0963920404121346,a116b33ec66a983d459eb0a71e0308057e1207b9089103c94336df9ec908cef8,9.708132648090691,-57.32598498963658,1.4864580657886242e-34,-1.4864580657886242e-37,-57.32598498963658,1.4864580657886242e-37,10.000000000000014,10.000000000000016,1.4248321780519816e-13,0.0023704019335539814,0.0018604343513663642,-0.07935665736699264,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.3075509364108588e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.3075509364144264e-141,1.3075509364108588e-141],[1.7797269319887488e-109,1.7797142651409682e-109],[1.779726931989204e-109,1.7797142651415752e-109]]",0,0.0,"[3.784848359396088e-16,-4.992234159101558e-15,3.087699049384113e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.079379995159044,""AtomicNonlocalFR"":-14.215374519036931,""AtomicLocal"":-79.4383369621151,""Hartree"":28.520452448348667,""Xc"":-7.177493499810154}",PASS,1.779726931989204e-109,1.5559399879454452e-37
59,iteration,CONTINUE,0.0039170181406426,0.00039170181406427904,0.00039170181406427904,False,False,linear_mixing,,60d0181bf572a4e494c1d96ef78ab8d9b9d8926b926abda31ad5cc413f9c7a04,10.000000000000012,d863ea72d5cc2d856a1dc475b2840ff733f804d4fde4312b15ba58bbe266ee08,10.000000000000009,969a25618029966e6778d5f5c93c47426dc9e061707e7fbffa56287dc8abcc40,10.000000000000014,24,9.795492654228429e-11,2.9260009013965783e-14,7cfbecbf71ae4d89115dedf00a700a4e2fdb73e4cd74b4e96e4a306719c9fe16,90.05096875278635,0.08995625285955754,b585cb828ad031e8406250d0a7a69dee7d272ea5d81722d532ccd7ca0f296dfd,9.70817622055012,-57.325985496224845,1.470219961484609e-34,-1.4702199614846092e-37,-57.325985496224845,1.4702199614846092e-37,10.000000000000009,10.00000000000001,1.0036669375764738e-13,0.002194003229427555,0.0017302477965359458,-0.07933110943206188,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.36765722774733e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.3676572277490403e-141,1.36765722774733e-141],[1.7576854238457152e-109,1.757672898765563e-109],[1.7576854238452155e-109,1.757672898767911e-109]]",0,0.0,"[3.3153196047856993e-15,7.821659432349819e-15,-5.598758397068232e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.078875731225104,""AtomicNonlocalFR"":-14.215184639977327,""AtomicLocal"":-79.43750823840197,""Hartree"":28.519866323759082,""Xc"":-7.177422220647633}",PASS,1.7576854238457152e-109,1.4693729626252734e-37
