map_index,map_role,status,unmixed_residual_l2,mixed_step_l2,actual_next_step_l2,density_candidate,closure_checks_passed,next_density_source,failure_reason,n_in_sha256,n_in_electron_count,n_out_sha256,n_out_electron_count,n_next_sha256,n_next_electron_count,target_states,max_input_h_residual_ha,max_gram_norm,potential_sha256,potential_norm,potential_change_norm,probe_action_sha256,probe_action_norm,internal_energy_ha,entropy_dimensionless,entropy_energy_ha,free_energy_ha,free_energy_arithmetic_error_ha,real_electron_count,orbital_electron_count,pauli_density_relative_l2,max_self_density_h_residual_ha,max_self_rayleigh_residual_ha,mu_ha,electron_residual,electrons_per_k_unweighted,electrons_per_k_weighted,occupation_minimum,occupation_maximum,numerical_plateau,mu_selection_rule,highest_two,iterations,occupation_stationarity_max_abs_ha,magnetization_integral,energy_terms_ha,band_status,band_max_top_occupation,rayleigh_occupation_max_difference
40,iteration,CONTINUE,0.02755863795379568,0.002755863795379615,0.002755863795379615,False,False,linear_mixing,,7208eb4a4263f73363c58b13a8024c92d80bfbf0161d986ebbf02107802dfdfe,10.00000000000002,bc0dfb93202208fcceb658f12ec9eb0487ceeae25a6b5a9bf0227743b5a79d5e,10.000000000000012,c78473532f99a2cf56aefa2dfdea2a04d31d58089b5bbe38b299e4adacd69106,10.00000000000002,24,9.215349225303143e-11,2.857687839972001e-14,385f8f74ab96dc559185fc75178622a7bbc2d64a6881b5466a8ae05bb606e242,90.46033233949802,0.2511438864149929,c0014869d221d8841eb1c9e443f568937be530aac1bb425fa61882a0719726ea,9.706322138306696,-57.32581438127072,1.4153002325263823e-34,-1.4153002325263824e-37,-57.32581438127072,1.4153002325263824e-37,10.000000000000012,10.000000000000012,1.6276453919084772e-13,0.02759625556807465,0.0070962001493918014,-0.08153249912650767,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.4246637121050878e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.4246637121069503e-142,1.4246637121050878e-142],[1.3401636232458688e-109,1.3401566670254655e-109],[1.3401636232469735e-109,1.34015666702398e-109]]",0,0.0,"[1.3172721887995065e-15,2.8223779607814664e-15,-2.208018381848198e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.135994585520326,""AtomicNonlocalFR"":-14.235918602409074,""AtomicLocal"":-79.53477275023057,""Hartree"":28.589528519543673,""Xc"":-7.18603368151297}",PASS,1.3401636232469735e-109,4.098979277642014e-37
41,iteration,CONTINUE,0.024801474389382985,0.002480147438938338,0.002480147438938338,False,False,linear_mixing,,c78473532f99a2cf56aefa2dfdea2a04d31d58089b5bbe38b299e4adacd69106,10.00000000000002,f7f4917d80ef7e00d95791e6400c244795322c17e78e8f3248c4e4eb7658b30a,10.000000000000016,aa208399cf083083465354ae3dfd240d13e4e9ff49c43896ec4fc47ffb75ee55,10.00000000000002,24,9.872113338060098e-11,3.046107446986906e-14,5f618c8d0c3a24d3d4e968c276ead43c488bf697e5f5a730c4c2599f5f776ec1,90.39157097140786,0.24089941384822228,5ecd28742024639734892229719d6faf31d384f3c9d8873b9d65106b7724b7ea,9.706514177321537,-57.32585570152105,1.4921862221586388e-34,-1.4921862221586387e-37,-57.32585570152105,1.4921862221586387e-37,10.000000000000016,10.000000000000018,1.2279394095980754e-13,0.023411035829254887,0.006210947317685883,-0.08120491379560056,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.8265716132652855e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.8265716132706844e-142,1.8265716132652855e-142],[1.4859193344065275e-109,1.4859112977279362e-109],[1.4859193344062318e-109,1.4859112977245576e-109]]",0,0.0,"[-3.5724023793922274e-15,4.307830704335616e-15,3.6898068083465567e-16]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.12716446010279,""AtomicNonlocalFR"":-14.232752798693399,""AtomicLocal"":-79.51959555592354,""Hartree"":28.578622481264247,""Xc"":-7.184681836089043}",PASS,1.4859193344065275e-109,2.565983723140871e-37
42,iteration,CONTINUE,0.022335694444156402,0.0022335694444156735,0.0022335694444156735,False,False,linear_mixing,,aa208399cf083083465354ae3dfd240d13e4e9ff49c43896ec4fc47ffb75ee55,10.00000000000002,3d2285ad7dea39ff8fd5f964326f635aae2dcef7ab56095d13cbf2d54e3d30e8,10.000000000000007,337c18b1bad763ba3d28ead67da18476e13f55367b989ef2ef9f29ed2f17e513,10.000000000000021,24,9.301663726618903e-11,2.329093414172929e-14,97c22869a84cebd844c021871a493d946fafcd9a8c118f3b6adf80ea9f28e21a,90.33365266100122,0.23117175991052233,fe37aa78c1a21d7968e508db8790452653a52c4b70b46841931bce2519096f2e,9.706688012286365,-57.32588663252297,1.5513402053567682e-34,-1.5513402053567682e-37,-57.32588663252297,1.5513402053567682e-37,10.000000000000007,10.000000000000012,1.0207681739175696e-13,0.01985681109872727,0.005640120996181185,-0.08092545014648486,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",2.2867436539370676e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[2.2867436539408372e-142,2.2867436539370676e-142],[1.6094989089403971e-109,1.6094898923694864e-109],[1.6094989089394822e-109,1.6094898923678396e-109]]",0,0.0,"[-5.689414583925864e-15,1.454971196504599e-15,-8.1792508353838e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.119633855420503,""AtomicNonlocalFR"":-14.230045678238715,""AtomicLocal"":-79.50667371682769,""Hartree"":28.569343218968434,""Xc"":-7.183531859663394}",PASS,1.6094989089403971e-109,1.3509075108600868e-37
43,iteration,CONTINUE,0.020126939012535074,0.0020126939012535313,0.0020126939012535313,False,False,linear_mixing,,337c18b1bad763ba3d28ead67da18476e13f55367b989ef2ef9f29ed2f17e513,10.000000000000021,0fa620f77aaba7c02aedb2f8d276f2ecb40bc8fec8e1f0c30955beda9d8bdd7e,10.000000000000005,339392fceea1a703bb8d2d87559eb412dbad551b756736c5f908175f8e6e7490,10.000000000000018,24,9.90384900506161e-11,2.7604317046603163e-14,31f21a6f5a1b908f9614f9a7460a37d206bff1ba4a65b0b545234e7f315fc274,90.2849170425846,0.22172236209452814,eeae3653e14d5b40cd3d285d05e6ef1f9b18d2229020da3808acfff3c3a99416,9.706845902942343,-57.325909887325246,1.5946268425492197e-34,-1.5946268425492198e-37,-57.325909887325246,1.5946268425492198e-37,10.000000000000005,10.000000000000004,9.992034626807333e-14,0.016838818026866122,0.005165714458407053,-0.08068666403779036,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",2.8025536240785266e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[2.802553624085536e-142,2.8025536240785266e-142],[1.7103599123793418e-109,1.7103500370564203e-109],[1.7103599123787584e-109,1.7103500370573438e-109]]",0,0.0,"[-2.7386845671435896e-16,9.17907153189709e-17,-6.9471641218459826e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.113211200700373,""AtomicNonlocalFR"":-14.227730895611026,""AtomicLocal"":-79.49567183428098,""Hartree"":28.56144775025501,""Xc"":-7.182553656206522}",PASS,1.7103599123793418e-109,4.0060583687986597e-38
44,iteration,CONTINUE,0.01814559191738779,0.0018145591917388228,0.0018145591917388228,False,False,linear_mixing,,339392fceea1a703bb8d2d87559eb412dbad551b756736c5f908175f8e6e7490,10.000000000000018,c0d15feac2c8e1e554c987eeac320454ab303edd6b23c7070709f9b4f6b0c71b,10.0,ec97c4621ff15aac30c801b2162f3568a30d9c4670bcdbe5f18e195e86d7aa8d,10.000000000000016,24,9.623009492340533e-11,2.7868053049143563e-14,1f8fc2c1316d87c45a69b5c7ea3fdaa43b1cda8a237d17997554f65d7f3151ba,90.24395348769491,0.2124266414834088,17fd6cc76e7ba6527b2c52296a75789af5e6ffecbdfae18fcc44781ddb34bbdb,9.706989769536838,-57.32592745290274,1.6241840067422904e-34,-1.6241840067422904e-37,-57.32592745290274,1.6241840067422904e-37,10.0,10.0,8.144967786547106e-14,0.014276511503887493,0.00481483567090873,-0.08048230050446681,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",3.36980298540126e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[3.36980298540873e-142,3.36980298540126e-142],[1.7894205701555074e-109,1.7894099658527335e-109],[1.7894205701539309e-109,1.7894099658497328e-109]]",0,0.0,"[1.5900495971810402e-15,-8.16127214666084e-15,2.2804214876300747e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.107733248803488,""AtomicNonlocalFR"":-14.225751643787968,""AtomicLocal"":-79.48630458535573,""Hartree"":28.554729610541127,""Xc"":-7.181721630921555}",PASS,1.7894205701555074e-109,3.3082098036619327e-38
45,iteration,CONTINUE,0.016366019649064863,0.001636601964906522,0.001636601964906522,False,False,linear_mixing,,ec97c4621ff15aac30c801b2162f3568a30d9c4670bcdbe5f18e195e86d7aa8d,10.000000000000016,875337cfe3cde7d8dbd549747c9066776d3b34216ac0358f9ef68fec0737f35a,10.000000000000007,29d3502b37e7f61ef896a08b7ce3fbc676b1f90ff2764873317f8b02601c6533,10.000000000000016,24,9.641613504063896e-11,3.0358921683118526e-14,63b563afb78f80330e3d597f680435f820afb92cdbd5351677c363f3861073d1,90.20956404395241,0.20322689215530043,a2900c7c6c7e5e880a4114fb88609ab06c1dfb5d9d6e6a3fadc853cd7e3ea1ae,9.707121241335917,-57.325940787489586,1.6421952295363696e-34,-1.6421952295363696e-37,-57.325940787489586,1.6421952295363696e-37,10.000000000000007,10.00000000000001,7.37639480621234e-14,0.012101425733536798,0.004501761441838858,-0.08030709872639978,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",3.982996734507952e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[3.982996734512707e-142,3.982996734507952e-142],[1.8485472987665766e-109,1.8485360945632312e-109],[1.848547298770412e-109,1.84853609456486e-109]]",0,0.0,"[-3.44458985608186e-16,4.1740592004301477e-16,1.9071353383245254e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.10306086858109,""AtomicNonlocalFR"":-14.22405930225771,""AtomicLocal"":-79.47832918944898,""Hartree"":28.54901329910154,""Xc"":-7.1810140112834215}",PASS,1.848547298770412e-109,8.826835978232543e-38
46,iteration,CONTINUE,0.014765943433719023,0.0014765943433719519,0.0014765943433719519,False,False,linear_mixing,,29d3502b37e7f61ef896a08b7ce3fbc676b1f90ff2764873317f8b02601c6533,10.000000000000016,fb9e256d6645a53bc1c064fc6b97471723822aff8c9c91dccc7a05ab3d5583f2,10.000000000000009,63fb700f440c72309fed6446579f850f2fc699bac571720b19bfbbc9359783cb,10.000000000000014,24,9.775845183958151e-11,3.1096373643262354e-14,a12d013a04cfa6bab6908af55dd020e5d55244603e6e22d560801ac13001c5d3,90.18073184859631,0.19410148632915628,ee108c3a00157ff335315dcb8214441d08ea3d7109b67537d155a945cecc5ce9,9.707241701439113,-57.32595096375455,1.6507406385041397e-34,-1.6507406385041397e-37,-57.32595096375455,1.6507406385041397e-37,10.000000000000009,10.00000000000001,5.5008993559207386e-14,0.01025535953611078,0.004288464115590669,-0.08015662963505812,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",4.635662585646621e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[4.635662585652154e-142,4.635662585646621e-142],[1.8901238152410511e-109,1.8901121329800552e-109],[1.8901238152387411e-109,1.8901121329790883e-109]]",0,0.0,"[8.035509357469634e-15,9.820126076291753e-15,-6.136905957029675e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.099075467592254,""AtomicNonlocalFR"":-14.222612270981056,""AtomicLocal"":-79.47153902353998,""Hartree"":28.54414958759848,""Xc"":-7.180412272242152}",PASS,1.8901238152410511e-109,1.288799486854587e-37
47,iteration,CONTINUE,0.01332592061878703,0.0013325920618787396,0.0013325920618787396,False,False,linear_mixing,,63fb700f440c72309fed6446579f850f2fc699bac571720b19bfbbc9359783cb,10.000000000000014,57531e63db1b52e2f2738c2a14ab20887a7f756cb81bdc143d0e38e91b0ed90f,10.000000000000012,80c551534f9e4c937c14d99ac2f175743a9908d0ed4389800a74c9295804dc45,10.000000000000014,24,9.790586104300696e-11,3.118978223894197e-14,1650ebf11834101121a76eb333051794e093607b4a7fe661ab03da51ffecec4d,90.15659411978403,0.18504816892445786,9c4d0f95e8a5bd93f975f5171f197d1e16b4e89c23ab4b4b64f4595938d9e231,9.70735232684284,-57.325958772778606,1.6517101531407337e-34,-1.6517101531407338e-37,-57.325958772778606,1.6517101531407338e-37,10.000000000000012,10.000000000000016,1.062567906387946e-13,0.00868883600006033,0.003941219305604083,-0.08002716067111912,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",5.3206840540324064e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[5.320684054038758e-142,5.3206840540324064e-142],[1.9167245220076524e-109,1.9167124722163503e-109],[1.916724522007816e-109,1.916712472217004e-109]]",0,0.0,"[1.010068483680207e-15,6.231017799670498e-15,-5.913150557309427e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.09567594933367,""AtomicNonlocalFR"":-14.221374966302763,""AtomicLocal"":-79.46575820717887,""Hartree"":28.54001155267681,""Xc"":-7.179900649125347}",PASS,1.916724522007816e-109,1.5776985727722533e-37
48,iteration,CONTINUE,0.012028916040028781,0.0012028916040029117,0.0012028916040029117,False,False,linear_mixing,,80c551534f9e4c937c14d99ac2f175743a9908d0ed4389800a74c9295804dc45,10.000000000000014,0bf8a2dee40d9149e649b04cf1195dc719385330f271050483c85c3ca5b64aad,10.000000000000021,52bd6eabb130bd17026a5000364e48d74e2b67170cb62310de24b5f4fd084832,10.000000000000016,24,9.813117816893212e-11,3.146083154124746e-14,8c0756be5b4c30c31fe83bd99f681f2fe113bb284c759c68986ea3fdfb582d71,90.13641906239964,0.17607635860275703,c76345286f64637cf2c683cfad4bdcda8346522e27adb86916702133b2dd3943,9.70745412329448,-57.32596479964438,1.6467622222178349e-34,-1.6467622222178349e-37,-57.32596479964438,1.6467622222178349e-37,10.000000000000021,10.000000000000025,1.4205034217256645e-13,0.0073597944464184875,0.0036907379746082335,-0.07991554310914821,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",6.030622385322226e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[6.0306223853342244e-142,6.030622385322226e-142],[1.9308888000623946e-109,1.9308764798657925e-109],[1.9308888000596506e-109,1.9308764798670547e-109]]",0,0.0,"[2.0264990297592896e-15,3.037964973045859e-15,-2.847207866812896e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.092776123913893,""AtomicNonlocalFR"":-14.220316957469034,""AtomicLocal"":-79.46083700668099,""Hartree"":28.53649121724869,""Xc"":-7.179465724474845}",PASS,1.9308888000623946e-109,1.7732348251854302e-37
49,iteration,CONTINUE,0.010859947214612488,0.0010859947214612818,0.0010859947214612818,False,False,linear_mixing,,52bd6eabb130bd17026a5000364e48d74e2b67170cb62310de24b5f4fd084832,10.000000000000016,182f99c508c1015f7c6927bdfa4b02cf5ce86718c1858d31bc5bd8be602395bd,10.000000000000023,e898a3d4c979a8864aad8e3e41d444d1f960dcb9d3e83f9e5c80940dac1c32a9,10.000000000000018,24,9.989962546405092e-11,3.193996187921313e-14,73d587001b7a09bd190f40f19b9e2f0918daf82cbea6ae032a874ae9285cd711,90.11958615970342,0.1672038272228394,7fafa1fd5f3301c98f92df4120cb91aebc67ce855d7db76f85d5c6a430094480,9.707547954941443,-57.32596947844869,1.6373135155706892e-34,-1.6373135155706893e-37,-57.32596947844869,1.6373135155706893e-37,10.000000000000023,10.000000000000021,1.3941172289343379e-13,0.006232479262674455,0.003455778935771332,-0.07981911812530652,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",6.758008204324826e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[6.758008204343265e-142,6.758008204324826e-142],[1.9349801049675334e-109,1.9349675974874579e-109],[1.9349801049667084e-109,1.9349675974865779e-109]]",0,0.0,"[6.9309648293151615e-15,3.255459118041303e-15,1.0214827073456415e-14]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.090302504008832,""AtomicNonlocalFR"":-14.219412224988597,""AtomicLocal"":-79.45664793232426,""Hartree"":28.533496704382195,""Xc"":-7.179096077344761}",PASS,1.9349801049675334e-109,1.8951744446392822e-37
50,iteration,CONTINUE,0.00980578999277255,0.000980578999277289,0.000980578999277289,False,False,linear_mixing,,e898a3d4c979a8864aad8e3e41d444d1f960dcb9d3e83f9e5c80940dac1c32a9,10.000000000000018,2179d6ee71ea18065b25905a908c3dc533156b4955a29792cf1a170e2b6bf99e,10.000000000000005,1b4fa66d7687171e3e42d79579cfc3bdc951458e324c682748d62bede5313cf4,10.000000000000016,24,9.262178682509937e-11,2.8086507270693888e-14,e13d209d947c2f9937cc89aafe78f7dc59eb637f263ac7561628821ee1838089,90.10556939717969,0.1584547956578007,fc4b07d75847e9d8d45ea1fe3ad60c9629bd697ada7a9d26ea345d7a01f231c2,9.707634569099799,-57.325973132388924,1.624548045474351e-34,-1.6245480454743512e-37,-57.325973132388924,1.6245480454743512e-37,10.000000000000005,10.000000000000005,1.387811376056817e-13,0.00527649568374908,0.003234511151545523,-0.07973563842558212,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",7.495590166837224e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[7.495590166850005e-142,7.495590166837224e-142],[1.931109847889558e-109,1.9310972226371017e-109],[1.931109847890107e-109,1.9310972226367725e-109]]",0,0.0,"[-5.601745246584897e-15,-1.0404814632472414e-15,-3.593900867618978e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.088192427963545,""AtomicNonlocalFR"":-14.21863852417131,""AtomicLocal"":-79.45308242217541,""Hartree"":28.530949823577487,""Xc"":-7.1787819854011286}",PASS,1.931109847890107e-109,1.959743338516955e-37
51,iteration,CONTINUE,0.0088547336441659,0.0008854733644166481,0.0008854733644166481,False,False,linear_mixing,,1b4fa66d7687171e3e42d79579cfc3bdc951458e324c682748d62bede5313cf4,10.000000000000016,2b5e687a0e380cd3b9d8d4f36cf654e430215bfd51beff910cbdecd39336233b,9.999999999999996,8bb5c367b877823f05e6577a7b210d764eb52866073a24f869b24b828f87c820,10.000000000000014,24,9.827010575573245e-11,2.570161559922838e-14,2da913f02e1adabf951e556b0e845edb958f841cc8c71761d9ce413ae6aa47f1,90.09392301283243,0.14985808339312415,de7af10ce45c1db616fa765d39658344e6dc3121d7bbbfb0ea66fcacfe4bfdcb,9.707714616650966,-57.325976003015505,1.6094372508468105e-34,-1.6094372508468104e-37,-57.325976003015505,1.6094372508468104e-37,9.999999999999996,9.999999999999998,1.1428624614337313e-13,0.004466007239571262,0.003025708193983303,-0.07966320279114834,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",8.236533950589699e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[8.236533950601871e-142,8.236533950589699e-142],[1.9211070655775428e-109,1.9210943794813625e-109],[1.9211070655759594e-109,1.9210943794810895e-109]]",0,0.0,"[-3.1572365157332042e-15,-3.680037549299906e-15,2.10546344424291e-16]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.086392461254064,""AtomicNonlocalFR"":-14.217976839444582,""AtomicLocal"":-79.45004802317605,""Hartree"":28.5287840222896,""Xc"":-7.178515171756431}",PASS,1.9211070655775428e-109,1.9801428253409886e-37
52,iteration,CONTINUE,0.00799637634495894,0.0007996376344959236,0.0007996376344959236,False,False,linear_mixing,,8bb5c367b877823f05e6577a7b210d764eb52866073a24f869b24b828f87c820,10.000000000000014,327b770da24ba34311d770b9e5128a9300bfb1c3b4a3517fb91e73778a8fc883,10.00000000000001,0ea7916fbfb70d88d37e8679d21ab4618a5144b3c1b75ccbdb96259764c5f73e,10.000000000000012,24,9.837925912876231e-11,2.5256194677252718e-14,ad196bea83b5fb203f60a1c3f1c54cc25c3f17c405286335f8ca9937550b2001,90.08426940857113,0.14144499619681952,81904f6792fbb9d257c837558b7cc3c64c4f2ef0275c5baa91eca187c9ec187e,9.707788668656935,-57.32597827160865,1.5927651969331642e-34,-1.5927651969331642e-37,-57.32597827160865,1.5927651969331642e-37,10.00000000000001,10.00000000000001,1.1150806875860279e-13,0.00377905347617907,0.0028284914004807,-0.07960020134961135,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",8.97457006568085e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[8.974570065684931e-142,8.97457006568085e-142],[1.9065180991157512e-109,1.906505397880993e-109],[1.9065180991147757e-109,1.9065053978774167e-109]]",0,0.0,"[-7.295245152271936e-16,5.048096183391458e-15,-2.664517894924957e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08485703467771,""AtomicNonlocalFR"":-14.217410916793519,""AtomicLocal"":-79.44746599406984,""Hartree"":28.52694264648258,""Xc"":-7.178288589723471}",PASS,1.9065180991157512e-109,1.9670286868097575e-37
53,iteration,CONTINUE,0.007221453680292444,0.0007221453680292813,0.0007221453680292813,False,False,linear_mixing,,0ea7916fbfb70d88d37e8679d21ab4618a5144b3c1b75ccbdb96259764c5f73e,10.000000000000012,8fa21f0315eb5e4403f16c89d659e3caf64cec744409a5418c8d89125a8bbfc2,10.000000000000025,df64e9a45d02a28118e39f899de9fca98aa2af9ebb186d95f1a5c512bfef5b45,10.000000000000014,24,9.971357720225658e-11,2.8358064699803315e-14,cd92e9680556d6665e7f1465ab771c038cb7bfc996abfa0a23743e10740e1a99,90.07628889775283,0.13324712553386964,835ac83bea68f0a68938ca2221a27e45b31c4e9dcf1bd5f2fc06ba7f92c0bf32,9.707857229791893,-57.32598007482841,1.5751550937118872e-34,-1.5751550937118873e-37,-57.32598007482841,1.5751550937118873e-37,10.000000000000025,10.00000000000003,1.758818525223263e-13,0.0034781071358724004,0.0026422011003156593,-0.079545269757634,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",9.70409291128189e-142,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[9.704092911307262e-142,9.70409291128189e-142],[1.8886242660620657e-109,1.888611585624582e-109],[1.8886242660627635e-109,1.8886115856247967e-109]]",0,0.0,"[-2.131908379888499e-15,-9.574863537689908e-16,8.627930752049743e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08354728415075,""AtomicNonlocalFR"":-14.216926863389038,""AtomicLocal"":-79.44526926667999,""Hartree"":28.525377463038588,""Xc"":-7.178096239766616}",PASS,1.8886242660627635e-109,1.9289387980498165e-37
54,iteration,CONTINUE,0.006521694183972065,0.0006521694183972375,0.0006521694183972375,False,False,linear_mixing,,df64e9a45d02a28118e39f899de9fca98aa2af9ebb186d95f1a5c512bfef5b45,10.000000000000014,3211c5616e416765f85c56f30ab191fa3463a35d8c49032ed90195c63f376345,10.000000000000021,23a89116924f0eeb7d0e17e0f523db09b5698777e0d88793563ef36dbd8425b8,10.000000000000018,24,9.846854325418285e-11,2.7656809378152784e-14,030b5346a87f33045df1b28720f0128a52470496f082348f142524e73ffcd471,90.06971100553552,0.12529434706640002,d3ec9af62f4466a05387217ba69dad6785e8ea9d2499195d775ca10b8db769f2,9.707920749148728,-57.325981516193934,1.5570948392702508e-34,-1.5570948392702507e-37,-57.325981516193934,1.5570948392702507e-37,10.000000000000021,10.000000000000025,1.8795929102080119e-13,0.0032218883512176114,0.0024663131798124236,-0.07949725079375124,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.0420216207747409e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.0420216207758664e-141,1.0420216207747409e-141],[1.8684689747608247e-109,1.868456342769985e-109],[1.868468974764117e-109,1.8684563427716312e-109]]",0,0.0,"[-2.5678946450904586e-15,3.097232608898686e-15,-1.0572608072904237e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08243006196829,""AtomicNonlocalFR"":-14.216512804901088,""AtomicLocal"":-79.44340071123,""Hartree"":28.524047403917827,""Xc"":-7.177933013766865}",PASS,1.868468974764117e-109,1.872666056210521e-37
55,iteration,CONTINUE,0.005889697004622027,0.000588969700462231,0.000588969700462231,False,False,linear_mixing,,23a89116924f0eeb7d0e17e0f523db09b5698777e0d88793563ef36dbd8425b8,10.000000000000018,f75e041f3da2757d6578f015b78ba62c4c2471205a4d14f16f5c6e867a4e9b10,10.00000000000003,65ff7be77c0b23722052e5d798dc3c7b04c89ff0859279dfa674c1f9b15fca03,10.000000000000018,24,9.575966800328453e-11,3.013631151528376e-14,67c9bb12c4b36cbeec1c3bd95b6d29813ccb04103eca90c13453e1ebc59a7179,90.06430707962721,0.1176132372731767,912932c4a81e3c6742c020615a8ee7b6cff97b8a331fc5b173bcfbcbb4175268,9.707979628918142,-57.32598267452207,1.5389603388460486e-34,-1.5389603388460486e-37,-57.32598267452207,1.5389603388460486e-37,10.00000000000003,10.000000000000032,2.2469002221091307e-13,0.0029842242882020917,0.0023003839725013187,-0.0794551621203365,0.0,"[10.0,10.0,10.0]","[3.333333333333333,3.333333333333333,3.333333333333333]",1.1118791490597874e-141,1.0,True,"Midpoint of the global spectral gap; Float64 counts equal at its 1/4,1/2,3/4 points","[[1.1118791490606722e-141,1.1118791490597874e-141],[1.8468885563504792e-109,1.8468759935187244e-109],[1.8468885563501117e-109,1.846875993519092e-109]]",0,0.0,"[-4.1785306865315225e-16,2.7033922129248662e-15,-6.349471416241983e-15]","{""PspCorrection"":0.09187494522099392,""Ewald"":-14.186487397403095,""Kinetic"":29.08147709435311,""AtomicNonlocalFR"":-14.216158592321335,""AtomicLocal"":-79.44181166062116,""Hartree"":28.522917498785297,""Xc"":-7.177794562535893}",PASS,1.8468885563504792e-109,1.8035775033357638e-37
